idx,id,code,path,sequencelength,classid,classname,region,fold
14771,14404622,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\14404622.csv,38,1,Corn,Coahoma,5
14772,12905121,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\12905121.csv,43,1,Corn,Coahoma,4
14773,12606290,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\12606290.csv,39,1,Corn,Coahoma,4
14774,12607314,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\12607314.csv,36,1,Corn,Coahoma,4
14775,15210938,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\15210938.csv,37,1,Corn,Coahoma,5
14776,14200776,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\14200776.csv,39,1,Corn,Coahoma,2
14777,12311526,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\12311526.csv,41,1,Corn,Coahoma,5
14778,15901637,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\15901637.csv,42,1,Corn,Coahoma,2
14779,12605084,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\12605084.csv,39,1,Corn,Coahoma,4
14780,11306595,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\11306595.csv,39,1,Corn,Coahoma,4
14781,17809451,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\17809451.csv,36,1,Corn,Coahoma,5
14782,12312139,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\12312139.csv,41,1,Corn,Coahoma,5
14783,15903700,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\15903700.csv,40,1,Corn,Coahoma,2
14784,12312282,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\12312282.csv,39,1,Corn,Coahoma,5
14785,18509470,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\18509470.csv,37,1,Corn,Coahoma,5
14786,15901153,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\15901153.csv,43,1,Corn,Coahoma,2
14787,12310768,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\12310768.csv,41,1,Corn,Coahoma,5
14788,13200242,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\13200242.csv,38,1,Corn,Coahoma,1
14789,15900969,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\15900969.csv,40,1,Corn,Coahoma,2
14790,15907202,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\15907202.csv,40,1,Corn,Coahoma,2
14791,15901149,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\15901149.csv,41,1,Corn,Coahoma,2
14792,15307112,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\15307112.csv,36,1,Corn,Coahoma,5
14793,13312821,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\13312821.csv,40,1,Corn,Coahoma,2
14794,15001600,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\15001600.csv,40,1,Corn,Coahoma,4
14795,12513373,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\12513373.csv,38,1,Corn,Coahoma,4
14796,12513440,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\12513440.csv,39,1,Corn,Coahoma,4
14797,12100210,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\12100210.csv,38,1,Corn,Coahoma,4
14798,11906690,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\11906690.csv,37,1,Corn,Coahoma,3
14799,12008396,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\12008396.csv,37,1,Corn,Coahoma,5
14800,14200615,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\14200615.csv,40,1,Corn,Coahoma,2
14801,13200538,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\13200538.csv,38,1,Corn,Coahoma,1
14802,12008881,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\12008881.csv,35,1,Corn,Coahoma,5
14803,15211104,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\15211104.csv,37,1,Corn,Coahoma,5
14804,17711457,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\17711457.csv,37,1,Corn,Coahoma,2
14805,11914223,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\11914223.csv,38,1,Corn,Coahoma,3
14806,11305555,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\11305555.csv,39,1,Corn,Coahoma,4
14807,15903381,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\15903381.csv,43,1,Corn,Coahoma,2
14808,11904781,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\11904781.csv,36,1,Corn,Coahoma,3
14809,18606578,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\18606578.csv,37,1,Corn,Coahoma,1
14810,11903820,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\11903820.csv,36,1,Corn,Coahoma,3
14811,11306723,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\11306723.csv,39,1,Corn,Coahoma,4
14812,14300797,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\14300797.csv,38,1,Corn,Coahoma,2
14813,15906551,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\15906551.csv,40,1,Corn,Coahoma,2
14814,11505822,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\11505822.csv,39,1,Corn,Coahoma,5
14815,15307628,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\15307628.csv,36,1,Corn,Coahoma,5
14816,15908892,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\15908892.csv,39,1,Corn,Coahoma,2
14817,12311432,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\12311432.csv,38,1,Corn,Coahoma,5
14818,15908321,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\15908321.csv,39,1,Corn,Coahoma,2
14819,12606158,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\12606158.csv,39,1,Corn,Coahoma,4
14820,12605229,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\12605229.csv,39,1,Corn,Coahoma,4
14821,18606035,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\18606035.csv,36,1,Corn,Coahoma,1
14822,13401832,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\13401832.csv,38,1,Corn,Coahoma,3
14823,18605301,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\18605301.csv,35,1,Corn,Coahoma,1
14824,15908980,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\15908980.csv,38,1,Corn,Coahoma,2
14825,15902146,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\15902146.csv,41,1,Corn,Coahoma,2
14826,12605246,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\12605246.csv,39,1,Corn,Coahoma,4
14827,13507843,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\13507843.csv,40,1,Corn,Coahoma,2
14828,14209118,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\14209118.csv,36,1,Corn,Coahoma,2
14829,14007151,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\14007151.csv,41,1,Corn,Coahoma,3
14830,18605820,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\18605820.csv,37,1,Corn,Coahoma,1
14831,15909157,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\15909157.csv,40,1,Corn,Coahoma,2
14832,17811476,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\17811476.csv,38,1,Corn,Coahoma,5
14833,12100598,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\12100598.csv,38,1,Corn,Coahoma,4
14834,11306714,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\11306714.csv,38,1,Corn,Coahoma,4
14835,17811332,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\17811332.csv,37,1,Corn,Coahoma,5
14836,15802411,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\15802411.csv,39,1,Corn,Coahoma,5
14837,18606690,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\18606690.csv,36,1,Corn,Coahoma,1
14838,11400553,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\11400553.csv,38,1,Corn,Coahoma,3
14839,12308033,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\12308033.csv,41,1,Corn,Coahoma,5
14840,12311973,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\12311973.csv,40,1,Corn,Coahoma,5
14841,16705462,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\16705462.csv,39,1,Corn,Coahoma,1
14842,17809085,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\17809085.csv,36,1,Corn,Coahoma,5
14843,14202484,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\14202484.csv,39,1,Corn,Coahoma,2
14844,15205154,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\15205154.csv,39,1,Corn,Coahoma,5
14845,17808959,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\17808959.csv,36,1,Corn,Coahoma,5
14846,15907203,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\15907203.csv,41,1,Corn,Coahoma,2
14847,13206992,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\13206992.csv,40,1,Corn,Coahoma,1
14848,15906217,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\15906217.csv,41,1,Corn,Coahoma,2
14849,15908839,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\15908839.csv,38,1,Corn,Coahoma,2
14850,12606155,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\12606155.csv,39,1,Corn,Coahoma,4
14851,12606144,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\12606144.csv,35,1,Corn,Coahoma,4
14852,14009764,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\14009764.csv,41,1,Corn,Coahoma,3
14853,12310425,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\12310425.csv,41,1,Corn,Coahoma,5
14854,12607572,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\12607572.csv,39,1,Corn,Coahoma,4
14855,15903460,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\15903460.csv,42,1,Corn,Coahoma,2
14856,12105735,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\12105735.csv,37,1,Corn,Coahoma,4
14857,12509998,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\12509998.csv,39,1,Corn,Coahoma,4
14858,15804250,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\15804250.csv,39,1,Corn,Coahoma,5
14859,12605137,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\12605137.csv,40,1,Corn,Coahoma,4
14860,14201804,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\14201804.csv,38,1,Corn,Coahoma,2
14861,16705077,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\16705077.csv,38,1,Corn,Coahoma,1
14862,17711497,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\17711497.csv,37,1,Corn,Coahoma,2
14863,18605406,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\18605406.csv,36,1,Corn,Coahoma,1
14864,14205414,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\14205414.csv,37,1,Corn,Coahoma,2
14865,15908974,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\15908974.csv,39,1,Corn,Coahoma,2
14866,16907197,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\16907197.csv,38,1,Corn,Coahoma,1
14867,15909172,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\15909172.csv,40,1,Corn,Coahoma,2
14868,12511685,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\12511685.csv,39,1,Corn,Coahoma,4
14869,18606671,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\18606671.csv,37,1,Corn,Coahoma,1
14870,15100178,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\15100178.csv,40,1,Corn,Coahoma,2
14871,15206025,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\15206025.csv,38,1,Corn,Coahoma,5
14872,13205724,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\13205724.csv,38,1,Corn,Coahoma,1
14873,16210106,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\16210106.csv,40,1,Corn,Coahoma,1
14874,14204433,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\14204433.csv,39,1,Corn,Coahoma,2
14875,12011354,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\12011354.csv,38,1,Corn,Coahoma,5
14876,14300614,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\14300614.csv,37,1,Corn,Coahoma,2
14877,16907053,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\16907053.csv,40,1,Corn,Coahoma,1
14878,14006972,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\14006972.csv,39,1,Corn,Coahoma,3
14879,12310865,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\12310865.csv,41,1,Corn,Coahoma,5
14880,16204144,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\16204144.csv,39,1,Corn,Coahoma,1
14881,14009437,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\14009437.csv,41,1,Corn,Coahoma,3
14882,16905503,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\16905503.csv,38,1,Corn,Coahoma,1
14883,12606492,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\12606492.csv,40,1,Corn,Coahoma,4
14884,15802504,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\15802504.csv,41,1,Corn,Coahoma,5
14885,12606824,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\12606824.csv,38,1,Corn,Coahoma,4
14886,15904358,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\15904358.csv,41,1,Corn,Coahoma,2
14887,16604528,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\16604528.csv,35,1,Corn,Coahoma,4
14888,13205308,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\13205308.csv,39,1,Corn,Coahoma,1
14889,16705189,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\16705189.csv,39,1,Corn,Coahoma,1
14890,15201779,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\15201779.csv,38,1,Corn,Coahoma,5
14891,13600072,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\13600072.csv,38,1,Corn,Coahoma,1
14892,15904055,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\15904055.csv,40,1,Corn,Coahoma,2
14893,12513561,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\12513561.csv,38,1,Corn,Coahoma,4
14894,13200738,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\13200738.csv,38,1,Corn,Coahoma,1
14895,15307290,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\15307290.csv,36,1,Corn,Coahoma,5
14896,12602148,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\12602148.csv,40,1,Corn,Coahoma,4
14897,15906742,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\15906742.csv,40,1,Corn,Coahoma,2
14898,15901134,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\15901134.csv,40,1,Corn,Coahoma,2
14899,14010105,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\14010105.csv,41,1,Corn,Coahoma,3
14900,17002642,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\17002642.csv,39,1,Corn,Coahoma,5
14901,13503724,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\13503724.csv,40,1,Corn,Coahoma,2
14902,12510948,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\12510948.csv,36,1,Corn,Coahoma,4
14903,13503683,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\13503683.csv,41,1,Corn,Coahoma,2
14904,14300565,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\14300565.csv,37,1,Corn,Coahoma,2
14905,12511044,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\12511044.csv,39,1,Corn,Coahoma,4
14906,13205643,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\13205643.csv,37,1,Corn,Coahoma,1
14907,11906697,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\11906697.csv,37,1,Corn,Coahoma,3
14908,12101573,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\12101573.csv,36,1,Corn,Coahoma,4
14909,15907403,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\15907403.csv,40,1,Corn,Coahoma,2
14910,12000312,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\12000312.csv,36,1,Corn,Coahoma,5
14911,13913260,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\13913260.csv,37,1,Corn,Coahoma,2
14912,11305909,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\11305909.csv,39,1,Corn,Coahoma,4
14913,16604868,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\16604868.csv,35,1,Corn,Coahoma,4
14914,14404935,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\14404935.csv,38,1,Corn,Coahoma,5
14915,12000799,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\12000799.csv,36,1,Corn,Coahoma,5
14916,18605847,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\18605847.csv,37,1,Corn,Coahoma,1
14917,12005324,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\12005324.csv,36,1,Corn,Coahoma,5
14918,14201560,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\14201560.csv,40,1,Corn,Coahoma,2
14919,11906842,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\11906842.csv,37,1,Corn,Coahoma,3
14920,11508150,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\11508150.csv,40,1,Corn,Coahoma,5
14921,15206584,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\15206584.csv,38,1,Corn,Coahoma,5
14922,15902299,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\15902299.csv,40,1,Corn,Coahoma,2
14923,15908453,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\15908453.csv,39,1,Corn,Coahoma,2
14924,14403148,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\14403148.csv,37,1,Corn,Coahoma,5
14925,11914502,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\11914502.csv,39,1,Corn,Coahoma,3
14926,12605545,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\12605545.csv,39,1,Corn,Coahoma,4
14927,12001422,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\12001422.csv,36,1,Corn,Coahoma,5
14928,16906958,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\16906958.csv,39,1,Corn,Coahoma,1
14929,15906483,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\15906483.csv,40,1,Corn,Coahoma,2
14930,11913996,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\11913996.csv,38,1,Corn,Coahoma,3
14931,13502190,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\13502190.csv,39,1,Corn,Coahoma,2
14932,13203528,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\13203528.csv,39,1,Corn,Coahoma,1
14933,12006178,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\12006178.csv,35,1,Corn,Coahoma,5
14934,14205105,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\14205105.csv,37,1,Corn,Coahoma,2
14935,11304911,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\11304911.csv,39,1,Corn,Coahoma,4
14936,11505078,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\11505078.csv,39,1,Corn,Coahoma,5
14937,12000409,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\12000409.csv,36,1,Corn,Coahoma,5
14938,15202357,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\15202357.csv,37,1,Corn,Coahoma,5
14939,17102742,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\17102742.csv,37,1,Corn,Coahoma,3
14940,14008184,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\14008184.csv,40,1,Corn,Coahoma,3
14941,15900375,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\15900375.csv,42,1,Corn,Coahoma,2
14942,15903434,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\15903434.csv,40,1,Corn,Coahoma,2
14943,11906176,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\11906176.csv,37,1,Corn,Coahoma,3
14944,12904987,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\12904987.csv,43,1,Corn,Coahoma,4
14945,12312343,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\12312343.csv,41,1,Corn,Coahoma,5
14946,13204377,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\13204377.csv,39,1,Corn,Coahoma,1
14947,12005186,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\12005186.csv,36,1,Corn,Coahoma,5
14948,16906826,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\16906826.csv,38,1,Corn,Coahoma,1
14949,13200165,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\13200165.csv,38,1,Corn,Coahoma,1
14950,16705546,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\16705546.csv,40,1,Corn,Coahoma,1
14951,13501723,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\13501723.csv,39,1,Corn,Coahoma,2
14952,15908336,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\15908336.csv,37,1,Corn,Coahoma,2
14953,15100907,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\15100907.csv,41,1,Corn,Coahoma,2
14954,15902584,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\15902584.csv,40,1,Corn,Coahoma,2
14955,15904599,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\15904599.csv,40,1,Corn,Coahoma,2
14956,16905301,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\16905301.csv,38,1,Corn,Coahoma,1
14957,16203807,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\16203807.csv,40,1,Corn,Coahoma,1
14958,14208111,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\14208111.csv,37,1,Corn,Coahoma,2
14959,15901074,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\15901074.csv,41,1,Corn,Coahoma,2
14960,14008168,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\14008168.csv,41,1,Corn,Coahoma,3
14961,12311888,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\12311888.csv,38,1,Corn,Coahoma,5
14962,12313072,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\12313072.csv,40,1,Corn,Coahoma,5
14963,12010959,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\12010959.csv,36,1,Corn,Coahoma,5
14964,16900284,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\16900284.csv,38,1,Corn,Coahoma,1
14965,15206507,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\15206507.csv,38,1,Corn,Coahoma,5
14966,12400442,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\12400442.csv,36,1,Corn,Coahoma,1
14967,13204024,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\13204024.csv,39,1,Corn,Coahoma,1
14968,15211096,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\15211096.csv,38,1,Corn,Coahoma,5
14969,12010740,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\12010740.csv,37,1,Corn,Coahoma,5
14970,16604782,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\16604782.csv,34,1,Corn,Coahoma,4
14971,12514025,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\12514025.csv,39,1,Corn,Coahoma,4
14972,15307604,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\15307604.csv,37,1,Corn,Coahoma,5
14973,14204907,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\14204907.csv,37,1,Corn,Coahoma,2
14974,14201384,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\14201384.csv,40,1,Corn,Coahoma,2
14975,12008750,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\12008750.csv,37,1,Corn,Coahoma,5
14976,17711248,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\17711248.csv,37,1,Corn,Coahoma,2
14977,17809580,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\17809580.csv,36,1,Corn,Coahoma,5
14978,16905852,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Coahoma\16905852.csv,39,1,Corn,Coahoma,1
