idx,id,code,confidence,path,sequencelength,classid,classname,region,fold
16733,14901558,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\14901558.csv,43,15,Other,Coahoma,2
16734,16010700,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\16010700.csv,43,15,Other,Coahoma,4
16735,15804002,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\15804002.csv,42,15,Other,Coahoma,5
16736,13901545,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\13901545.csv,42,15,Other,Coahoma,2
16737,13906861,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\13906861.csv,42,15,Other,Coahoma,2
16738,13802071,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\13802071.csv,41,15,Other,Coahoma,4
16739,14912856,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\14912856.csv,42,15,Other,Coahoma,2
16740,15708457,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\15708457.csv,42,15,Other,Coahoma,3
16741,16517637,111,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\16517637.csv,42,15,Other,Coahoma,1
16742,13700601,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\13700601.csv,44,15,Other,Coahoma,5
16743,14911234,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\14911234.csv,43,15,Other,Coahoma,2
16744,13800272,111,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\13800272.csv,44,15,Other,Coahoma,4
16745,12603941,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\12603941.csv,41,15,Other,Coahoma,4
16746,16105514,61,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\16105514.csv,40,15,Other,Coahoma,3
16747,13202151,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\13202151.csv,44,15,Other,Coahoma,1
16748,17403140,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\17403140.csv,38,15,Other,Coahoma,4
16749,17807064,61,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\17807064.csv,40,15,Other,Coahoma,5
16750,17008795,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\17008795.csv,41,15,Other,Coahoma,5
16751,15603330,111,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\15603330.csv,44,15,Other,Coahoma,2
16752,13306150,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\13306150.csv,41,15,Other,Coahoma,2
16753,15003911,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\15003911.csv,41,15,Other,Coahoma,4
16754,15006181,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\15006181.csv,43,15,Other,Coahoma,4
16755,18704096,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\18704096.csv,39,15,Other,Coahoma,4
16756,14101512,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\14101512.csv,38,15,Other,Coahoma,1
16757,16511504,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\16511504.csv,43,15,Other,Coahoma,1
16758,13802816,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\13802816.csv,43,15,Other,Coahoma,4
16759,16307765,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\16307765.csv,39,15,Other,Coahoma,1
16760,12902050,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\12902050.csv,42,15,Other,Coahoma,4
16761,12901394,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\12901394.csv,42,15,Other,Coahoma,4
16762,16510869,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\16510869.csv,41,15,Other,Coahoma,1
16763,12803942,111,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\12803942.csv,39,15,Other,Coahoma,3
16764,15710205,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\15710205.csv,44,15,Other,Coahoma,3
16765,15804193,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\15804193.csv,43,15,Other,Coahoma,5
16766,14913561,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\14913561.csv,40,15,Other,Coahoma,2
16767,14600116,111,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\14600116.csv,43,15,Other,Coahoma,2
16768,13804983,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\13804983.csv,41,15,Other,Coahoma,4
16769,13500266,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\13500266.csv,44,15,Other,Coahoma,2
16770,12806502,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\12806502.csv,44,15,Other,Coahoma,3
16771,15706767,111,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\15706767.csv,46,15,Other,Coahoma,3
16772,16704502,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\16704502.csv,40,15,Other,Coahoma,1
16773,16513612,111,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\16513612.csv,41,15,Other,Coahoma,1
16774,14914854,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\14914854.csv,41,15,Other,Coahoma,2
16775,14904707,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\14904707.csv,43,15,Other,Coahoma,2
16776,15708284,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\15708284.csv,44,15,Other,Coahoma,3
16777,17010832,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\17010832.csv,39,15,Other,Coahoma,5
16778,18102728,61,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\18102728.csv,38,15,Other,Coahoma,1
16779,14916384,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\14916384.csv,41,15,Other,Coahoma,2
16780,15306811,122,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\15306811.csv,38,15,Other,Coahoma,5
16781,13708536,111,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\13708536.csv,43,15,Other,Coahoma,5
16782,14909509,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\14909509.csv,42,15,Other,Coahoma,2
16783,17804629,61,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\17804629.csv,34,15,Other,Coahoma,5
16784,16504863,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\16504863.csv,42,15,Other,Coahoma,1
16785,15002457,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\15002457.csv,42,15,Other,Coahoma,4
16786,13000942,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\13000942.csv,40,15,Other,Coahoma,5
16787,17400475,111,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\17400475.csv,39,15,Other,Coahoma,4
16788,14104585,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\14104585.csv,38,15,Other,Coahoma,1
16789,14904577,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\14904577.csv,43,15,Other,Coahoma,2
16790,14601030,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\14601030.csv,43,15,Other,Coahoma,2
16791,14914089,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\14914089.csv,43,15,Other,Coahoma,2
16792,11403207,111,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\11403207.csv,46,15,Other,Coahoma,3
16793,13708107,111,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\13708107.csv,43,15,Other,Coahoma,5
16794,15605387,111,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\15605387.csv,43,15,Other,Coahoma,2
16795,16515660,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\16515660.csv,43,15,Other,Coahoma,1
16796,16504214,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\16504214.csv,40,15,Other,Coahoma,1
16797,15010069,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\15010069.csv,41,15,Other,Coahoma,4
16798,16512096,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\16512096.csv,41,15,Other,Coahoma,1
16799,14603590,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\14603590.csv,46,15,Other,Coahoma,2
16800,12707535,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\12707535.csv,44,15,Other,Coahoma,3
16801,17301201,111,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\17301201.csv,38,15,Other,Coahoma,2
16802,17507855,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\17507855.csv,40,15,Other,Coahoma,3
16803,12807172,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\12807172.csv,43,15,Other,Coahoma,3
16804,14907427,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\14907427.csv,41,15,Other,Coahoma,2
16805,14604023,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\14604023.csv,45,15,Other,Coahoma,2
16806,12700644,111,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\12700644.csv,42,15,Other,Coahoma,3
16807,18405927,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\18405927.csv,40,15,Other,Coahoma,5
16808,12901081,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\12901081.csv,41,15,Other,Coahoma,4
16809,15806815,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\15806815.csv,45,15,Other,Coahoma,5
16810,17201932,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\17201932.csv,40,15,Other,Coahoma,2
16811,16600078,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\16600078.csv,39,15,Other,Coahoma,4
16812,16512141,111,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\16512141.csv,41,15,Other,Coahoma,1
16813,12411528,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\12411528.csv,43,15,Other,Coahoma,1
16814,18002310,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\18002310.csv,38,15,Other,Coahoma,4
16815,11404559,111,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\11404559.csv,41,15,Other,Coahoma,3
16816,15700637,111,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\15700637.csv,44,15,Other,Coahoma,3
16817,15004203,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\15004203.csv,42,15,Other,Coahoma,4
16818,17808085,61,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\17808085.csv,39,15,Other,Coahoma,5
16819,15605185,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\15605185.csv,45,15,Other,Coahoma,2
16820,15600542,111,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\15600542.csv,44,15,Other,Coahoma,2
16821,11310685,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\11310685.csv,43,15,Other,Coahoma,4
16822,18401507,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\18401507.csv,38,15,Other,Coahoma,5
16823,13909767,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\13909767.csv,39,15,Other,Coahoma,2
16824,13705134,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\13705134.csv,45,15,Other,Coahoma,5
16825,12701317,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\12701317.csv,43,15,Other,Coahoma,3
16826,13104936,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\13104936.csv,40,15,Other,Coahoma,1
16827,15706348,111,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\15706348.csv,43,15,Other,Coahoma,3
16828,12703001,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\12703001.csv,45,15,Other,Coahoma,3
16829,15207139,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\15207139.csv,42,15,Other,Coahoma,5
16830,18405106,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\18405106.csv,39,15,Other,Coahoma,5
16831,13911063,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\13911063.csv,41,15,Other,Coahoma,2
16832,15604853,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\15604853.csv,42,15,Other,Coahoma,2
16833,12901668,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\12901668.csv,42,15,Other,Coahoma,4
16834,15601208,111,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\15601208.csv,46,15,Other,Coahoma,2
16835,18204016,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\18204016.csv,41,15,Other,Coahoma,5
16836,13603520,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\13603520.csv,45,15,Other,Coahoma,1
16837,13902024,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\13902024.csv,45,15,Other,Coahoma,2
16838,15701408,111,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\15701408.csv,44,15,Other,Coahoma,3
16839,15007195,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\15007195.csv,43,15,Other,Coahoma,4
16840,14811263,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\14811263.csv,39,15,Other,Coahoma,4
16841,17807747,61,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\17807747.csv,40,15,Other,Coahoma,5
16842,16508698,111,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\16508698.csv,42,15,Other,Coahoma,1
16843,11404130,111,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\11404130.csv,43,15,Other,Coahoma,3
16844,14804260,111,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\14804260.csv,44,15,Other,Coahoma,4
16845,15200757,190,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\15200757.csv,45,15,Other,Coahoma,5
16846,15002657,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\15002657.csv,43,10,Other Hay/Non Alfalfa,Coahoma,4
16847,18702678,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\18702678.csv,37,10,Other Hay/Non Alfalfa,Coahoma,4
16848,18002851,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\18002851.csv,38,10,Other Hay/Non Alfalfa,Coahoma,4
16849,15809534,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\15809534.csv,42,10,Other Hay/Non Alfalfa,Coahoma,5
16850,16600940,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\16600940.csv,40,10,Other Hay/Non Alfalfa,Coahoma,4
16851,13912838,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\13912838.csv,40,10,Other Hay/Non Alfalfa,Coahoma,2
16852,16513163,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\16513163.csv,41,10,Other Hay/Non Alfalfa,Coahoma,1
16853,18404228,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\18404228.csv,38,10,Other Hay/Non Alfalfa,Coahoma,5
16854,18405348,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\18405348.csv,37,10,Other Hay/Non Alfalfa,Coahoma,5
16855,18702387,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\18702387.csv,39,10,Other Hay/Non Alfalfa,Coahoma,4
16856,18407471,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\18407471.csv,37,10,Other Hay/Non Alfalfa,Coahoma,5
16857,16601529,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\16601529.csv,43,10,Other Hay/Non Alfalfa,Coahoma,4
16858,18701601,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\18701601.csv,41,10,Other Hay/Non Alfalfa,Coahoma,4
16859,16514449,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\16514449.csv,42,10,Other Hay/Non Alfalfa,Coahoma,1
16860,16601779,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\16601779.csv,43,10,Other Hay/Non Alfalfa,Coahoma,4
16861,18000273,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\18000273.csv,37,10,Other Hay/Non Alfalfa,Coahoma,4
16862,16601709,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\16601709.csv,42,10,Other Hay/Non Alfalfa,Coahoma,4
16863,18000903,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\18000903.csv,38,10,Other Hay/Non Alfalfa,Coahoma,4
16864,15808247,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\15808247.csv,42,10,Other Hay/Non Alfalfa,Coahoma,5
16865,15803127,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\15803127.csv,41,10,Other Hay/Non Alfalfa,Coahoma,5
16866,18003777,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\18003777.csv,38,10,Other Hay/Non Alfalfa,Coahoma,4
16867,16601532,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\16601532.csv,43,10,Other Hay/Non Alfalfa,Coahoma,4
16868,18405133,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\18405133.csv,38,10,Other Hay/Non Alfalfa,Coahoma,5
16869,15804037,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\15804037.csv,41,10,Other Hay/Non Alfalfa,Coahoma,5
16870,14005971,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\14005971.csv,40,10,Other Hay/Non Alfalfa,Coahoma,3
16871,18003892,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\18003892.csv,38,10,Other Hay/Non Alfalfa,Coahoma,4
16872,15000067,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\15000067.csv,42,10,Other Hay/Non Alfalfa,Coahoma,4
16873,15804229,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\15804229.csv,41,10,Other Hay/Non Alfalfa,Coahoma,5
16874,18000275,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\18000275.csv,37,10,Other Hay/Non Alfalfa,Coahoma,4
16875,16601263,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\16601263.csv,41,10,Other Hay/Non Alfalfa,Coahoma,4
16876,15810784,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\15810784.csv,42,10,Other Hay/Non Alfalfa,Coahoma,5
16877,15004125,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\15004125.csv,43,10,Other Hay/Non Alfalfa,Coahoma,4
16878,16600644,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\16600644.csv,42,10,Other Hay/Non Alfalfa,Coahoma,4
16879,18002255,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\18002255.csv,39,10,Other Hay/Non Alfalfa,Coahoma,4
16880,18701852,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\18701852.csv,39,10,Other Hay/Non Alfalfa,Coahoma,4
16881,16600669,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\16600669.csv,43,10,Other Hay/Non Alfalfa,Coahoma,4
16882,18701530,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\18701530.csv,40,10,Other Hay/Non Alfalfa,Coahoma,4
16883,16601563,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\16601563.csv,43,10,Other Hay/Non Alfalfa,Coahoma,4
16884,18702407,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\18702407.csv,38,10,Other Hay/Non Alfalfa,Coahoma,4
16885,18405215,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\18405215.csv,37,10,Other Hay/Non Alfalfa,Coahoma,5
16886,18702451,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\18702451.csv,38,10,Other Hay/Non Alfalfa,Coahoma,4
16887,18407385,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\18407385.csv,37,10,Other Hay/Non Alfalfa,Coahoma,5
16888,13914088,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\13914088.csv,40,10,Other Hay/Non Alfalfa,Coahoma,2
16889,18701570,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\18701570.csv,40,10,Other Hay/Non Alfalfa,Coahoma,4
16890,18003423,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\18003423.csv,38,10,Other Hay/Non Alfalfa,Coahoma,4
16891,13914019,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\13914019.csv,38,10,Other Hay/Non Alfalfa,Coahoma,2
16892,14006309,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\14006309.csv,41,10,Other Hay/Non Alfalfa,Coahoma,3
16893,16517123,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\16517123.csv,42,10,Other Hay/Non Alfalfa,Coahoma,1
16894,18405349,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\18405349.csv,37,10,Other Hay/Non Alfalfa,Coahoma,5
16895,18403495,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\18403495.csv,39,10,Other Hay/Non Alfalfa,Coahoma,5
16896,18000965,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\18000965.csv,38,10,Other Hay/Non Alfalfa,Coahoma,4
16897,18702301,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\18702301.csv,39,10,Other Hay/Non Alfalfa,Coahoma,4
16898,18702878,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\18702878.csv,38,10,Other Hay/Non Alfalfa,Coahoma,4
16899,15810484,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\15810484.csv,43,10,Other Hay/Non Alfalfa,Coahoma,5
16900,18001077,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\18001077.csv,39,10,Other Hay/Non Alfalfa,Coahoma,4
16901,18701574,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\18701574.csv,41,10,Other Hay/Non Alfalfa,Coahoma,4
16902,16601649,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\16601649.csv,43,10,Other Hay/Non Alfalfa,Coahoma,4
16903,15810393,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\15810393.csv,43,10,Other Hay/Non Alfalfa,Coahoma,5
16904,13914178,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\13914178.csv,40,10,Other Hay/Non Alfalfa,Coahoma,2
16905,15002589,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\15002589.csv,43,10,Other Hay/Non Alfalfa,Coahoma,4
16906,18003655,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\18003655.csv,38,10,Other Hay/Non Alfalfa,Coahoma,4
16907,15003066,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\15003066.csv,43,10,Other Hay/Non Alfalfa,Coahoma,4
16908,16601782,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\16601782.csv,42,10,Other Hay/Non Alfalfa,Coahoma,4
16909,13913173,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\13913173.csv,38,10,Other Hay/Non Alfalfa,Coahoma,2
16910,15000448,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\15000448.csv,42,10,Other Hay/Non Alfalfa,Coahoma,4
16911,18004010,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\18004010.csv,38,10,Other Hay/Non Alfalfa,Coahoma,4
16912,18702595,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\18702595.csv,37,10,Other Hay/Non Alfalfa,Coahoma,4
16913,16516855,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\16516855.csv,42,10,Other Hay/Non Alfalfa,Coahoma,1
16914,14006182,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\14006182.csv,41,10,Other Hay/Non Alfalfa,Coahoma,3
16915,16601606,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\16601606.csv,45,10,Other Hay/Non Alfalfa,Coahoma,4
16916,18405725,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Coahoma\18405725.csv,35,10,Other Hay/Non Alfalfa,Coahoma,5
